job_title,company_name,location,summary,salary,clean_address,commute,distance_km
Research Analyst,The Expert Institute,"Los Angeles, CA 90067",Overview: The Expert Institute is a high growth tech start-up that has been disrupting the legal space since 2010. We are the fastest growing platform for...,Nothing_found,"The Expert Institute Los Angeles, CA 90067",99.7166666667,118.588
"Research Analyst, Institutional Planning and Research, Doheny Campus",Mount Saint Mary's University,"Los Angeles, CA","Troubleshooting and manipulating data; Good knowledge of applicable data privacy practices and laws. Provide data and analytic support for large scale, multi...",Nothing_found,"Mount Saint Mary's University Los Angeles, CA",35.7166666667,34.685
Research Associate I,CEDARS-SINAI,"Los Angeles, CA","Participation in laboratory meetings, keeping laboratory notebooks, performing calculations, tabulating data, summarizing methods and results of related...",Nothing_found,"CEDARS-SINAI Los Angeles, CA",29.5666666667,37.058
"Associate, Equity Research Analyst",First Quadrant,"Pasadena, CA 91101",Proficiency using Compustat data sets; Demonstrated proficiency using Compustat data sets. Perform statistical and economic research using financial data to...,Nothing_found,"First Quadrant Pasadena, CA 91101",36.5166666667,47.222
Data Leadership,Riot Games,"Los Angeles, CA",The Data Discipline improves player experience through world class data processing and machine learning....,Nothing_found,"Riot Games Los Angeles, CA",40.8333333333,52.158
"Sr Associate, Data Scientist AI",KPMG,"Los Angeles, CA 90071","KPMG is currently seeking a Data Scientist, NLP to join our Advanced Data Analytics team. Experience with command-line scripting, data structures and algorithms...",Nothing_found,"KPMG Los Angeles, CA 90071",29.65,37.058
Research Scientist,Advanced Bionics,"Valencia, CA",Strong understanding of design of data acquisition systems and amplifiers for measurement of physiological systems....,Nothing_found,"Advanced Bionics Valencia, CA",0.0,0.0
"Senior Associate, Data Scientist",KPMG,"Los Angeles, CA 90071","Retrieve, process and prepare a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and...",Nothing_found,"KPMG Los Angeles, CA 90071",37.0,50.068
Senior Data Analytics Consultant,The Griffin Groupe Executive Search,"Los Angeles, CA",Seven or more years of experience as a data scientist or data analytics related position. 10 years experience as a data scientist or equivalent....,Nothing_found,"The Griffin Groupe Executive Search Los Angeles, CA",29.65,37.058
Junior Market Research Analyst,Infocast Events,"Los Angeles, CA",Job Summary Infocast is currently seeking individuals to join our team to perform strategic business research and analysis in support of business events...,Nothing_found,"Infocast Events Los Angeles, CA",37.8166666667,48.577
Research Applications Developer,California Institute of Technology,"Pasadena, CA 91125",Data management programming experience. The Developer has the opportunity to collaborate with librarians in the provision of software and data management...,Nothing_found,"California Institute of Technology Pasadena, CA 91125",28.8166666667,34.871
Market Research Analyst,DJI,"Burbank, CA",Market Research Analyst Home Jobs Market Research Analyst Location Burbank Position Marketing Responsibilities: Research and analyze market conditions in...,Nothing_found,"DJI Burbank, CA",29.65,37.058
Lead Data Scientist,ZestFinance,"Los Angeles, CA","3+ years managing a team of data scientists. Lead a team of 10+ data scientists in developing high-quality, robust predictive algorithms....",Nothing_found,"ZestFinance Los Angeles, CA",35.55,35.723
Scientist I,"Eurofins Eaton Analytical, Inc.","Monrovia, CA","Performing data process, data entry and written documentation. Scientist I responsibilities include, but are not limited to, the following :....",Nothing_found,"Eurofins Eaton Analytical, Inc. Monrovia, CA",29.65,37.058
"Azure Media Data Scientist Architect, Applied Incubation, WW DSS",Microsoft,"Los Angeles, CA",Azure Media Data Scientist Architect. Enjoy creating compelling stories using data visualization. Work with data engineers to architect and develop operational...,Nothing_found,"Microsoft Los Angeles, CA",30.55,38.215
Quantitative Data Analyst,Gemini Solutions,"Orange, CA","Work with large, complex data sets; Develop comprehensive understanding of Quant data structures and metrics....",Nothing_found,"Gemini Solutions Orange, CA",0.0,0.0
Analytic Consultant 5 - Data Scientist,Wells Fargo,"Irvine, CA","Job Description It starts with you. Our goal is to attract, develop, retain, and motivate the most talented people - those who care and who work together as...",Nothing_found,"Wells Fargo Irvine, CA",35.05,34.87
Data Scientist I,Auto Club of Southern California,"Costa Mesa, CA 92626","A Data Scientist is expected to understand the business goals/needs, utilize technology to analyze data, and transform findings into actionable business...",Nothing_found,"Auto Club of Southern California Costa Mesa, CA 92626",35.0666666667,40.845
Data Scientist,"Ocean Media, LLC","Huntington Beach, CA 92647",The Data Scientist will demonstrate:. Strong attention to detail with the ability to scrutinize large data sets for data integrity and effectively identify and...,Nothing_found,"Ocean Media, LLC Huntington Beach, CA 92647",41.8666666667,45.4
Statistical Analyst,NeoMedix Corporation,"Tustin, CA 92780","Statistical basic data collection and some elementary analysis. Proficiency of R programming will be tested, including data cleaning and manipulation and some...",Nothing_found,"NeoMedix Corporation Tustin, CA 92780",33.5,38.225
Quantitative Research Analyst,Pacific Investment Management Company LLC,"Newport Beach, CA 92660",Analytics Platform and Delivery team is seeking a quantitative developer to develop a distributed computing platform to deliver analytics to various users and...,Nothing_found,"Pacific Investment Management Company LLC Newport Beach, CA 92660",187.916666667,274.508
Data Scientist - Targeting,Acorns,"Irvine, CA",Data Scientist - Targeting | Acorns. Invent and fast iterate on novel solutions to challenging data related problems....,Nothing_found,"Acorns Irvine, CA",58.25,54.455
Spacecraft Data Analyst,The Aerospace Corporation,"El Segundo, CA 90245",Analyze data from spacecraft. Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world....,Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",58.25,54.455
Data Scientist - Consumer Financial Wellness,Acorns,"Irvine, CA",Data Scientist - Consumer Financial Wellness | Acorns. Invent and fast iterate on novel solutions to challenging data related problems....,Nothing_found,"Acorns Irvine, CA",40.3166666667,39.751
Data Engineer,Chef'd,"El Segundo, CA 90245","Provide our data scientists needed data through ad hoc queries and data wrangling. As a data engineer, you will collect and transform data by building streaming...",Nothing_found,"Chef'd El Segundo, CA 90245",41.5,36.09
Sr. Data Scientist,The Aerospace Corporation,"El Segundo, CA 90245","Experience in collecting data from/exposing data to various data sources and services (API, XML, JSON). The Computer Systems Research Department (CSRD) is...",Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",21.3,23.094
Scientist,Physical Optics,"Torrance, CA","A fast-growing Southern California high-tech company specializing in military defense, homeland security, and energy solutions is seeking a hand-on Scientist...",Nothing_found,"Physical Optics Torrance, CA",61.7166666667,56.33
Business Analyst - Operation Research,"Sunwest Mortgage Company, Inc.","Cerritos, CA 90703","Review, design, and analyze software and business needs and assist in software development, implementation, database review, and business analysis for problems...",Nothing_found,"Sunwest Mortgage Company, Inc. Cerritos, CA 90703",40.9166666667,39.751
"Quantitative Research Analyst, Financial Institutions",Pacific Investment Management Company LLC,"Newport Beach, CA 92660",Company Overview: PIMCO is a global investment management firm with a singular focus on preserving and enhancing investors’ assets. We manage investments...,Nothing_found,"Pacific Investment Management Company LLC Newport Beach, CA 92660",58.95,54.455
CLIN 1008 Scientist 5 - Highly Migratory Species Support,Ocean Associates Inc.,"Long Beach, CA",Reviewing and entering form 370 data. Strong understanding of data management and analysis. This includes commercial and recreational fisheries data analysis....,Nothing_found,"Ocean Associates Inc. Long Beach, CA",67.4833333333,85.604
CLIN 1006 Scientist 5 - Recreational Fisheries Support,Ocean Associates Inc.,"Long Beach, CA","Collaborative research, workshops, data collection, etc.). (OAI) is seeking a Scientist 5 to provide support to the National Oceanic and...",Nothing_found,"Ocean Associates Inc. Long Beach, CA",26.0166666667,24.153
Data Scientist III,"MINDBODY, Inc","Irvine, CA","Data Scientist III – Customer Intelligence focuses on extracting, understanding, manipulating and conveying complex data from MINDBODY’s production environment....",Nothing_found,"MINDBODY, Inc Irvine, CA",47.5666666667,42.631
Microbiologist,PharmLabs - Long Beach,"Long Beach, CA","Processes, organizes and summarizes data and computerized results of analysis through the Laboratory Information Management System (LIMS);...",Nothing_found,"PharmLabs - Long Beach Long Beach, CA",40.0666666667,44.474
Data Engineer,Blizzard Entertainment,"Irvine, CA","Develop processes to ETL data from production data sources to a centralized data warehouse. Troubleshoot any performance, system or data related issues, and...",Nothing_found,"Blizzard Entertainment Irvine, CA",13.3666666667,10.871
Statistical Analyst,The Bachrach Group,"Costa Mesa, CA",Credit Data experience required. Minimum of 3 years of statistical modeling / data analysis experience including data manipulation experience preferably using...,Nothing_found,"The Bachrach Group Costa Mesa, CA",38.85,44.105
Signal Processing Data Scientist,The Aerospace Corporation,"El Segundo, CA 90245",Experience in data science projects. Experience required in Data Science which includes:. Experience in implementing data science algorithms on GPUs....,Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",58.6333333333,54.105
Senior Data Scientist,First American,"Santa Ana, CA 92707","Interprets results from multiple sources using a variety of techniques, ranging from simple data aggregation via statistical analysis to complex data mining...",Nothing_found,"First American Santa Ana, CA 92707",59.5166666667,54.455
